# Phases 	 model 	 model1down 	 model1up 	 model2down 	 model2up 	 model3down 	 model3up
0.0040204020 	 -0.2125200994 	 -1.2876757184 	 1.1902355475 	 -2.7820859408 	 2.8300266190 	 -4.0121798432 	 3.9401602231
0.0041404140 	 -0.2314776802 	 -1.3071327179 	 1.1696000115 	 -2.8032281601 	 2.8137216441 	 -4.0309812769 	 3.9195752830
0.0042604260 	 -0.2505909653 	 -1.3260583068 	 1.1503823546 	 -2.8243726644 	 2.7959450232 	 -4.0497867611 	 3.8989974213
0.0043804380 	 -0.2703874252 	 -1.3451757204 	 1.1305065223 	 -2.8473785268 	 2.7734008680 	 -4.0685963227 	 3.8784266933
0.0045004500 	 -0.2894483609 	 -1.3657036798 	 1.1103172921 	 -2.8666684385 	 2.7508634207 	 -4.0874099295 	 3.8592890823
0.0046204620 	 -0.3085840098 	 -1.3863805792 	 1.0922677985 	 -2.8878196966 	 2.7283327015 	 -4.1062275490 	 3.8414243078
0.0047404740 	 -0.3273481293 	 -1.4082541365 	 1.0718015909 	 -2.9089731723 	 2.7058087307 	 -4.1250492081 	 3.8235649185
0.0048604860 	 -0.3457516757 	 -1.4271838659 	 1.0512798329 	 -2.9301288487 	 2.6853055466 	 -4.1438748547 	 3.8057109394
0.0049804980 	 -0.3641087957 	 -1.4461353123 	 1.0308037754 	 -2.9512867088 	 2.6664399014 	 -4.1627045155 	 3.7860799454
0.0051005101 	 -0.3836165522 	 -1.4676154063 	 1.0101428418 	 -2.9724467136 	 2.6446006749 	 -4.1815381582 	 3.7633143512
0.0052205221 	 -0.4030771109 	 -1.4877314968 	 0.9900561028 	 -2.9929943353 	 2.6214032886 	 -4.2022292843 	 3.7397302696
0.0053405341 	 -0.4225451664 	 -1.5077375410 	 0.9705753022 	 -3.0125736475 	 2.5982136000 	 -4.2273480749 	 3.7161551491
0.0054605461 	 -0.4425603352 	 -1.5287989690 	 0.9513880662 	 -3.0327717462 	 2.5750316330 	 -4.2524712601 	 3.6969498890
0.0055805581 	 -0.4621361805 	 -1.5484946445 	 0.9321159472 	 -3.0554257346 	 2.5518574117 	 -4.2775988333 	 3.6802319103
0.0057005701 	 -0.4807574284 	 -1.5669997918 	 0.9125315556 	 -3.0740950300 	 2.5293267973 	 -4.3027307087 	 3.6590829970
0.0058205821 	 -0.4993556080 	 -1.5873966090 	 0.8899616428 	 -3.0947285990 	 2.5091759290 	 -4.3278668796 	 3.6379410057
0.0059405941 	 -0.5182117156 	 -1.6073255468 	 0.8710885633 	 -3.1148383639 	 2.4892648124 	 -4.3530073128 	 3.6168059255
0.0060606061 	 -0.5373233626 	 -1.6257376678 	 0.8502845878 	 -3.1384091084 	 2.4693584431 	 -4.3781519751 	 3.5956778122
0.0061806181 	 -0.5568224027 	 -1.6462008524 	 0.8303304521 	 -3.1578518341 	 2.4494568728 	 -4.4033008332 	 3.5745566328
0.0063006301 	 -0.5761262746 	 -1.6650392160 	 0.8103922569 	 -3.1772966193 	 2.4295600702 	 -4.4230730785 	 3.5534424430
0.0064206421 	 -0.5958117360 	 -1.6864219504 	 0.7910610970 	 -3.1967434105 	 2.4095576276 	 -4.4427895237 	 3.5323352099
0.0065406541 	 -0.6141473704 	 -1.7088783755 	 0.7705888622 	 -3.2175545703 	 2.3887181813 	 -4.4625097518 	 3.5112349890
0.0066606661 	 -0.6329219301 	 -1.7291080886 	 0.7504745882 	 -3.2392969457 	 2.3698985158 	 -4.4822337083 	 3.4901417693
0.0067806781 	 -0.6517898351 	 -1.7486955705 	 0.7302691530 	 -3.2599859444 	 2.3500209896 	 -4.5023781854 	 3.4699817141
0.0069006901 	 -0.6720940397 	 -1.7679264534 	 0.7110723351 	 -3.2813351777 	 2.3309385745 	 -4.5226921222 	 3.4493502179
0.0070207021 	 -0.6898888116 	 -1.7873585680 	 0.6914334462 	 -3.3053794846 	 2.3102804442 	 -4.5450286997 	 3.4276943949
0.0071407141 	 -0.7095276097 	 -1.8070847982 	 0.6713175913 	 -3.3308747065 	 2.2904174453 	 -4.5694792946 	 3.4072905749
0.0072607261 	 -0.7289262189 	 -1.8269255513 	 0.6536975307 	 -3.3518450097 	 2.2705593158 	 -4.5939340644 	 3.3868941531
0.0073807381 	 -0.7485705174 	 -1.8469401847 	 0.6317664672 	 -3.3718254688 	 2.2507060866 	 -4.6251921603 	 3.3665051197
0.0075007501 	 -0.7684975092 	 -1.8672617153 	 0.6113682205 	 -3.3918078071 	 2.2308577263 	 -4.6615831829 	 3.3461235288
0.0076207621 	 -0.7866848137 	 -1.8874707754 	 0.5913259470 	 -3.4129222551 	 2.2112480351 	 -4.6871878204 	 3.3257493493
0.0077407741 	 -0.8061167212 	 -1.9067203294 	 0.5707063301 	 -3.4357049177 	 2.1943230200 	 -4.7031187523 	 3.3053826350
0.0078607861 	 -0.8263213165 	 -1.9275725277 	 0.5509060845 	 -3.4537557277 	 2.1770789779 	 -4.7187804506 	 3.2867495089
0.0079807981 	 -0.8458977447 	 -1.9486787818 	 0.5312984312 	 -3.4718086148 	 2.1590152489 	 -4.7407489360 	 3.2693290491
0.0081008101 	 -0.8641565310 	 -1.9679587019 	 0.5119650043 	 -3.4898635294 	 2.1398771089 	 -4.7653838843 	 3.2493047290
0.0082208221 	 -0.8835228596 	 -1.9891300050 	 0.4927710854 	 -3.5117409542 	 2.1173698049 	 -4.7897191510 	 3.2297368390
0.0083408341 	 -0.9031355811 	 -2.0085901681 	 0.4718640477 	 -3.5364819113 	 2.0992770567 	 -4.8142100664 	 3.2131813852
0.0084608461 	 -0.9221610852 	 -2.0282491633 	 0.4526783995 	 -3.5615357345 	 2.0811886485 	 -4.8387048382 	 3.1966302314
0.0085808581 	 -0.9417826886 	 -2.0496100307 	 0.4318457429 	 -3.5865905883 	 2.0631046067 	 -4.8631126282 	 3.1748452479
0.0087008701 	 -0.9613280429 	 -2.0720270459 	 0.4127061268 	 -3.6067135327 	 2.0439313371 	 -4.8821562553 	 3.1509508936
0.0088208821 	 -0.9803645418 	 -2.0899957037 	 0.3922655010 	 -3.6265670174 	 2.0222487880 	 -4.9012039398 	 3.1293163384
0.0089408941 	 -0.9992463245 	 -2.1103398840 	 0.3733294580 	 -3.6496216904 	 1.9996144695 	 -4.9202557053 	 3.1086412577
0.0090609061 	 -1.0181976081 	 -2.1291701800 	 0.3552170358 	 -3.6718314338 	 1.9793011816 	 -4.9393114959 	 3.0865904454
0.0091809181 	 -1.0379313918 	 -2.1483652431 	 0.3363609638 	 -3.6930549569 	 1.9589179899 	 -4.9583713352 	 3.0645482796
0.0093009301 	 -1.0568427295 	 -2.1692745845 	 0.3149431022 	 -3.7142800452 	 1.9375336995 	 -4.9774351672 	 3.0425147284
0.0094209421 	 -1.0750576264 	 -2.1895471984 	 0.2930568560 	 -3.7360192211 	 1.9162004746 	 -5.0023226867 	 3.0204898520
0.0095409541 	 -1.0950868228 	 -2.2100080576 	 0.2728008897 	 -3.7567348253 	 1.8955400919 	 -5.0274723578 	 2.9984736184
0.0096609661 	 -1.1130600752 	 -2.2304431958 	 0.2514711700 	 -3.7779645043 	 1.8758604596 	 -5.0526250631 	 2.9764660876
0.0097809781 	 -1.1319611970 	 -2.2501627882 	 0.2342427408 	 -3.7991956786 	 1.8540222347 	 -5.0777807435 	 2.9530119894
0.0099009901 	 -1.1526099870 	 -2.2711457399 	 0.2154297169 	 -3.8197675767 	 1.8333396377 	 -5.1029394182 	 2.9293672697
0.0100210021 	 -1.1722708333 	 -2.2911400835 	 0.1941796709 	 -3.8416624429 	 1.8130261488 	 -5.1261449037 	 2.9057319723
0.0101410141 	 -1.1901810821 	 -2.3120249197 	 0.1755934780 	 -3.8628979757 	 1.7897477414 	 -5.1466523085 	 2.8821061134
0.0102610261 	 -1.2084348543 	 -2.3290021286 	 0.1540414725 	 -3.8839181143 	 1.7664792076 	 -5.1671629150 	 2.8606552965
0.0103810381 	 -1.2271596134 	 -2.3492314227 	 0.1361600886 	 -3.9041650454 	 1.7435660339 	 -5.1876766674 	 2.8397845575
0.0105010501 	 -1.2459035448 	 -2.3680677552 	 0.1167749750 	 -3.9260560299 	 1.7219323402 	 -5.2081935741 	 2.8222824998
0.0106210621 	 -1.2648903396 	 -2.3868908196 	 0.0990177791 	 -3.9478542714 	 1.7024505168 	 -5.2287136223 	 2.8007198914
0.0107410741 	 -1.2838289496 	 -2.4071675662 	 0.0784160104 	 -3.9690967763 	 1.6834993976 	 -5.2492367990 	 2.7787910800
0.0108610861 	 -1.3035066371 	 -2.4268168809 	 0.0583707627 	 -3.9903405963 	 1.6645534602 	 -5.2697630912 	 2.7568711092
0.0109810981 	 -1.3219200105 	 -2.4469255704 	 0.0388529378 	 -4.0097506832 	 1.6456126945 	 -5.2902925072 	 2.7355412355
0.0111011101 	 -1.3403197384 	 -2.4673289658 	 0.0203831491 	 -4.0328322214 	 1.6244671901 	 -5.3108249913 	 2.7154415370
0.0112211221 	 -1.3586429012 	 -2.4874887666 	 0.0003099157 	 -4.0550001766 	 1.6029845595 	 -5.3340005314 	 2.6962792216
0.0113411341 	 -1.3770764931 	 -2.5064506740 	 -0.0195140736 	 -4.0774117209 	 1.5815086958 	 -5.3654014497 	 2.6771241863
0.0114611461 	 -1.3962007219 	 -2.5270434732 	 -0.0393337222 	 -4.0975336059 	 1.5600395911 	 -5.3886109645 	 2.6579764403
0.0115811581 	 -1.4147353566 	 -2.5483435754 	 -0.0590263891 	 -4.1184664698 	 1.5403044261 	 -5.4104102690 	 2.6388360128
0.0117011701 	 -1.4330325240 	 -2.5682910293 	 -0.0792949006 	 -4.1390834264 	 1.5203288814 	 -5.4322128253 	 2.6197028730
0.0118211821 	 -1.4519626542 	 -2.5876964673 	 -0.0992674316 	 -4.1635939912 	 1.5001833207 	 -5.4525706992 	 2.6005770500
0.0119411941 	 -1.4705184884 	 -2.6084807380 	 -0.1183364003 	 -4.1885229354 	 1.4767464587 	 -5.4712125052 	 2.5814585530
0.0120612061 	 -1.4891079826 	 -2.6293461267 	 -0.1358172828 	 -4.2118654842 	 1.4567514983 	 -5.4898579014 	 2.5623473911
0.0121812181 	 -1.5079123307 	 -2.6489450245 	 -0.1567986104 	 -4.2325435497 	 1.4376944691 	 -5.5116695927 	 2.5402738985
0.0123012301 	 -1.5261094888 	 -2.6678956094 	 -0.1756790697 	 -4.2551929853 	 1.4194437628 	 -5.5347071933 	 2.5127640238
0.0124212421 	 -1.5458213997 	 -2.6885112791 	 -0.1959367475 	 -4.2768978178 	 1.4015148323 	 -5.5577475976 	 2.4861143481
0.0125412541 	 -1.5659737658 	 -2.7066634818 	 -0.2151448759 	 -4.3002571070 	 1.3801595497 	 -5.5768854848 	 2.4659867881
0.0126612661 	 -1.5845713550 	 -2.7261719506 	 -0.2350098365 	 -4.3205987496 	 1.3610267573 	 -5.5976463979 	 2.4472556943
0.0127812781 	 -1.6036456464 	 -2.7455910776 	 -0.2566839769 	 -4.3380886100 	 1.3419000875 	 -5.6217101489 	 2.4285315124
0.0129012901 	 -1.6215543527 	 -2.7643300571 	 -0.2762295996 	 -4.3573608205 	 1.3227795117 	 -5.6451568773 	 2.4098142114
0.0130213021 	 -1.6408998799 	 -2.7844954240 	 -0.2971752886 	 -4.3867063378 	 1.3016269650 	 -5.6676138794 	 2.3911038189
0.0131413141 	 -1.6603293955 	 -2.8044802081 	 -0.3167718214 	 -4.4169585609 	 1.2799589558 	 -5.6895331899 	 2.3724003429
0.0132613261 	 -1.6792439165 	 -2.8247149518 	 -0.3365463780 	 -4.4381258607 	 1.2582996551 	 -5.7127139606 	 2.3537037914
0.0133813381 	 -1.6987591324 	 -2.8446435283 	 -0.3580796680 	 -4.4549712839 	 1.2366490808 	 -5.7358971854 	 2.3334936307
0.0135013501 	 -1.7176963474 	 -2.8656202584 	 -0.3775997831 	 -4.4718187840 	 1.2150072510 	 -5.7590828412 	 2.3090367187
0.0136213621 	 -1.7377947615 	 -2.8850743152 	 -0.3964727163 	 -4.4994154748 	 1.1926179064 	 -5.7814770750 	 2.2845911870
0.0137413741 	 -1.7565250557 	 -2.9047562063 	 -0.4154115576 	 -4.5230554613 	 1.1717498736 	 -5.8033313742 	 2.2601571043
0.0138613861 	 -1.7750930903 	 -2.9251788589 	 -0.4339467722 	 -4.5488623585 	 1.1501343842 	 -5.8251885072 	 2.2388091989
0.0139813981 	 -1.7946955485 	 -2.9471218268 	 -0.4530914921 	 -4.5694565503 	 1.1285277106 	 -5.8478282491 	 2.2189765170
0.0141014101 	 -1.8143734236 	 -2.9688729251 	 -0.4731701878 	 -4.5889717052 	 1.1107247204 	 -5.8750468155 	 2.1991517178
0.0142214221 	 -1.8333552884 	 -2.9887999700 	 -0.4930423027 	 -4.6106480911 	 1.0941896905 	 -5.8982465663 	 2.1793347694
0.0143414341 	 -1.8526323887 	 -3.0081721219 	 -0.5122699712 	 -4.6312454473 	 1.0734557915 	 -5.9214485842 	 2.1595257229
0.0144614461 	 -1.8719525957 	 -3.0281825617 	 -0.5316300978 	 -4.6550641129 	 1.0522890623 	 -5.9446528457 	 2.1397245466
0.0145814581 	 -1.8913492405 	 -3.0491808374 	 -0.5518996537 	 -4.6792856552 	 1.0306445283 	 -5.9678593515 	 2.1199312912
0.0147014701 	 -1.9095389827 	 -3.0708030954 	 -0.5698606346 	 -4.7035061404 	 1.0089970253 	 -5.9898878704 	 2.1001459457
0.0148214821 	 -1.9286225788 	 -3.0914252247 	 -0.5882213264 	 -4.7272600558 	 0.9873571287 	 -6.0103170226 	 2.0816518734
0.0149414941 	 -1.9468044342 	 -3.1112580639 	 -0.6085853963 	 -4.7519437578 	 0.9667237443 	 -6.0324831137 	 2.0675549286
0.0150615062 	 -1.9655135775 	 -3.1309653178 	 -0.6271404549 	 -4.7759192583 	 0.9476508431 	 -6.0566361636 	 2.0418585280
0.0151815182 	 -1.9843194307 	 -3.1508987869 	 -0.6477812508 	 -4.7968798190 	 0.9283132212 	 -6.0839242583 	 2.0194653704
0.0153015302 	 -2.0023930332 	 -3.1704937624 	 -0.6669447138 	 -4.8221338549 	 0.9094488163 	 -6.1071435642 	 2.0013381353
0.0154215422 	 -2.0211535250 	 -3.1922244386 	 -0.6871710112 	 -4.8438762668 	 0.8902476666 	 -6.1303649245 	 1.9816004472
0.0155415542 	 -2.0399673752 	 -3.2123601934 	 -0.7067346990 	 -4.8656190454 	 0.8701383165 	 -6.1535883398 	 1.9618707144
0.0156615662 	 -2.0582365869 	 -3.2317400036 	 -0.7254409111 	 -4.8847736133 	 0.8524265382 	 -6.1789109497 	 1.9421489871
0.0157815782 	 -2.0776176013 	 -3.2505828920 	 -0.7460629520 	 -4.9016948328 	 0.8337632938 	 -6.2015909216 	 1.9178438071
0.0159015902 	 -2.0971891194 	 -3.2685917890 	 -0.7632999734 	 -4.9226601453 	 0.8152156314 	 -6.2257558914 	 1.8998719592
0.0160216022 	 -2.1155134797 	 -3.2873555624 	 -0.7820050203 	 -4.9461988016 	 0.7941227122 	 -6.2499224677 	 1.8815470048
0.0161416142 	 -2.1343949629 	 -3.3089315760 	 -0.8001423373 	 -4.9733114893 	 0.7773888706 	 -6.2732468859 	 1.8587986796
0.0162616262 	 -2.1537689288 	 -3.3275712664 	 -0.8193346487 	 -4.9922249418 	 0.7577717893 	 -6.2963625963 	 1.8360606223
0.0163816382 	 -2.1727896236 	 -3.3458718488 	 -0.8379751467 	 -5.0154630862 	 0.7351272034 	 -6.3194802026 	 1.8126687202
0.0165016502 	 -2.1915483369 	 -3.3662411142 	 -0.8573854229 	 -5.0389179169 	 0.7119598487 	 -6.3425996511 	 1.7898047180
0.0166216622 	 -2.2105677407 	 -3.3857114982 	 -0.8776534911 	 -5.0613154360 	 0.6893883679 	 -6.3665526684 	 1.7772952715
0.0167416742 	 -2.2303292092 	 -3.4054975014 	 -0.8965663263 	 -5.0830603184 	 0.6740709474 	 -6.3921982586 	 1.7630866138
0.0168616862 	 -2.2485983604 	 -3.4262525552 	 -0.9153953461 	 -5.1048052544 	 0.6549208253 	 -6.4178443898 	 1.7432778778
0.0169816982 	 -2.2669640681 	 -3.4458230215 	 -0.9343925694 	 -5.1261577641 	 0.6346292064 	 -6.4445464024 	 1.7257395263
0.0171017102 	 -2.2851094005 	 -3.4657836260 	 -0.9525299148 	 -5.1456057009 	 0.6170918404 	 -6.4736869227 	 1.7050678134
0.0172217222 	 -2.3036290177 	 -3.4844100423 	 -0.9729648905 	 -5.1650547493 	 0.5981895472 	 -6.4947854599 	 1.6864972248
0.0173417342 	 -2.3222875194 	 -3.5043561346 	 -0.9909843754 	 -5.1845048940 	 0.5765144856 	 -6.5178249615 	 1.6668882277
0.0174617462 	 -2.3408718869 	 -3.5240597467 	 -1.0094752186 	 -5.2062246289 	 0.5532471273 	 -6.5400378884 	 1.6472873722
0.0175817582 	 -2.3601155243 	 -3.5445145749 	 -1.0281667912 	 -5.2234084115 	 0.5371423615 	 -6.5642231399 	 1.6276946466
0.0177017702 	 -2.3786571524 	 -3.5645879140 	 -1.0455885958 	 -5.2448899041 	 0.5215150477 	 -6.5884096572 	 1.6081100393
0.0178217822 	 -2.3970010338 	 -3.5854909548 	 -1.0637692174 	 -5.2670054675 	 0.5025819216 	 -6.6125974157 	 1.5885336000
0.0179417942 	 -2.4162247669 	 -3.6052507120 	 -1.0827180654 	 -5.2870978577 	 0.4853947347 	 -6.6367863909 	 1.5689652967
0.0180618062 	 -2.4347993678 	 -3.6248085454 	 -1.1005824926 	 -5.3077756559 	 0.4626929895 	 -6.6609765582 	 1.5494051788
0.0181818182 	 -2.4534622671 	 -3.6463200755 	 -1.1196905679 	 -5.3329873922 	 0.4384368703 	 -6.6851678931 	 1.5255994707
0.0183018302 	 -2.4722555658 	 -3.6668504948 	 -1.1397584243 	 -5.3581977612 	 0.4196612853 	 -6.7093603709 	 1.5030533209
0.0184218422 	 -2.4912843092 	 -3.6877664819 	 -1.1593557250 	 -5.3834067120 	 0.4007829193 	 -6.7335539669 	 1.4860020205
0.0185418542 	 -2.5110108697 	 -3.7083318251 	 -1.1783197295 	 -5.4059391612 	 0.3833146068 	 -6.7577486565 	 1.4689567130
0.0186618662 	 -2.5294558395 	 -3.7271545487 	 -1.1982166324 	 -5.4255407370 	 0.3658514855 	 -6.7819444402 	 1.4517273081
0.0187818782 	 -2.5481688377 	 -3.7456491561 	 -1.2205137304 	 -5.4477064240 	 0.3434411009 	 -6.8061412429 	 1.4322163626
0.0189018902 	 -2.5673232623 	 -3.7662509342 	 -1.2363902539 	 -5.4694422678 	 0.3206414936 	 -6.8288453136 	 1.4127136425
0.0190219022 	 -2.5860432428 	 -3.7879575889 	 -1.2548326990 	 -5.4899002025 	 0.2982377332 	 -6.8500311262 	 1.3932191361
0.0191419142 	 -2.6044230671 	 -3.8088601899 	 -1.2729028824 	 -5.5103585083 	 0.2809525967 	 -6.8712192046 	 1.3711662462
0.0192619262 	 -2.6224249083 	 -3.8297411821 	 -1.2917646026 	 -5.5308171868 	 0.2636728039 	 -6.8974335940 	 1.3478616071
0.0193819382 	 -2.6409738699 	 -3.8504005570 	 -1.3100061066 	 -5.5512762400 	 0.2427639877 	 -6.9236516183 	 1.3300152224
0.0195019502 	 -2.6604680696 	 -3.8703343517 	 -1.3294757340 	 -5.5740664985 	 0.2273987839 	 -6.9498686162 	 1.3164962126
0.0196219622 	 -2.6800272462 	 -3.8899904143 	 -1.3472479224 	 -5.5979902400 	 0.2086749485 	 -6.9760846004 	 1.3029805073
0.0197419742 	 -2.6982823169 	 -3.9116814257 	 -1.3664719388 	 -5.6217485774 	 0.1901911002 	 -7.0022994742 	 1.2894681225
0.0198619862 	 -2.7165622664 	 -3.9308642049 	 -1.3850698327 	 -5.6455045540 	 0.1681194107 	 -7.0285132505 	 1.2759590600
0.0199819982 	 -2.7371729589 	 -3.9506634771 	 -1.4039884713 	 -5.6682232776 	 0.1496748919 	 -7.0547258322 	 1.2624533356
0.0201020102 	 -2.7563996055 	 -3.9706313381 	 -1.4235160968 	 -5.6881121616 	 0.1317440603 	 -7.0809372323 	 1.2479155082
0.0202220222 	 -2.7746801181 	 -3.9902038367 	 -1.4425096959 	 -5.7080014936 	 0.1138196881 	 -7.1013758471 	 1.2299287436
0.0203420342 	 -2.7933679557 	 -4.0115997980 	 -1.4647321590 	 -5.7278912956 	 0.0959017477 	 -7.1213515623 	 1.2104010282
0.0204620462 	 -2.8127161869 	 -4.0336406281 	 -1.4827039522 	 -5.7541488874 	 0.0776313270 	 -7.1449922396 	 1.1908817937
0.0205820582 	 -2.8310363548 	 -4.0545369617 	 -1.5008131219 	 -5.7788026238 	 0.0552265400 	 -7.1674717858 	 1.1713710278
0.0207020702 	 -2.8482880608 	 -4.0743454139 	 -1.5177819528 	 -5.8005370157 	 0.0378248941 	 -7.1934118485 	 1.1518687796
0.0208220822 	 -2.8667405834 	 -4.0939240199 	 -1.5359494546 	 -5.8222706919 	 0.0168532697 	 -7.2170683976 	 1.1343355746
0.0209420942 	 -2.8861222917 	 -4.1152953093 	 -1.5553927184 	 -5.8440035821 	 -0.0013028508 	 -7.2417624618 	 1.1201534771
0.0210621062 	 -2.9040755414 	 -4.1363947922 	 -1.5741917105 	 -5.8657357067 	 -0.0184949086 	 -7.2660458499 	 1.0995790369
0.0211821182 	 -2.9223896566 	 -4.1571652205 	 -1.5929864344 	 -5.8874670180 	 -0.0376005012 	 -7.2902583065 	 1.0834383952
0.0213021302 	 -2.9408470979 	 -4.1760975652 	 -1.6117716812 	 -5.9091974683 	 -0.0572124312 	 -7.3153801209 	 1.0630067811
0.0214221422 	 -2.9596712166 	 -4.1956067169 	 -1.6305238984 	 -5.9322527535 	 -0.0789454835 	 -7.3414887735 	 1.0422718114
0.0215421542 	 -2.9792977378 	 -4.2157822051 	 -1.6501164969 	 -5.9562393615 	 -0.0996146463 	 -7.3668463946 	 1.0215468517
0.0216621662 	 -2.9972742057 	 -4.2351078348 	 -1.6688531260 	 -5.9805899398 	 -0.1170268192 	 -7.3937024695 	 1.0008319549
0.0217821782 	 -3.0153165495 	 -4.2542838234 	 -1.6876321973 	 -6.0049372306 	 -0.1356710813 	 -7.4182423293 	 0.9801270872
0.0219021902 	 -3.0349982155 	 -4.2742344010 	 -1.7047101659 	 -6.0272435322 	 -0.1515185255 	 -7.4399703618 	 0.9594323015
0.0220222022 	 -3.0531977023 	 -4.2949827482 	 -1.7223168049 	 -6.0470685416 	 -0.1713495915 	 -7.4674491462 	 0.9387475639
0.0221422142 	 -3.0711712416 	 -4.3165326725 	 -1.7429917060 	 -6.0688349477 	 -0.1922338472 	 -7.4949236665 	 0.9180729055
0.0222622262 	 -3.0899401438 	 -4.3375844797 	 -1.7610024879 	 -6.0964647641 	 -0.2116701661 	 -7.5223939237 	 0.8974083572
0.0223822382 	 -3.1089003907 	 -4.3570915683 	 -1.7799394999 	 -6.1240848958 	 -0.2267043742 	 -7.5498598325 	 0.8767538853
0.0225022502 	 -3.1275493667 	 -4.3773280259 	 -1.7985497249 	 -6.1473658107 	 -0.2417348488 	 -7.5757213633 	 0.8561095422
0.0226222622 	 -3.1453460402 	 -4.3970159592 	 -1.8191470275 	 -6.1683606898 	 -0.2567615850 	 -7.5998643612 	 0.8354752941
0.0227422742 	 -3.1642316628 	 -4.4190423885 	 -1.8384543230 	 -6.1940526242 	 -0.2756303009 	 -7.6240068234 	 0.8148511932
0.0228622862 	 -3.1827019427 	 -4.4398683907 	 -1.8585275137 	 -6.2109858378 	 -0.2929799087 	 -7.6481487126 	 0.7942372058
0.0229822982 	 -3.2003389950 	 -4.4607075330 	 -1.8774040940 	 -6.2279207580 	 -0.3092382635 	 -7.6714621569 	 0.7757852708
0.0231023102 	 -3.2186439106 	 -4.4802010072 	 -1.8951383422 	 -6.2510287832 	 -0.3293610692 	 -7.6904838990 	 0.7574571365
0.0232223222 	 -3.2367365152 	 -4.4985191320 	 -1.9139238847 	 -6.2755829136 	 -0.3492156027 	 -7.7095086144 	 0.7391369513
0.0233423342 	 -3.2557362826 	 -4.5227173598 	 -1.9327637982 	 -6.3015284743 	 -0.3696578567 	 -7.7289924867 	 0.7208247219
0.0234623462 	 -3.2753405200 	 -4.5430994954 	 -1.9502714109 	 -6.3215743872 	 -0.3900925267 	 -7.7540789183 	 0.7025204554
0.0235823582 	 -3.2951833854 	 -4.5630196975 	 -1.9690414358 	 -6.3417842369 	 -0.4096300638 	 -7.7791643014 	 0.6842241585
0.0237023702 	 -3.3130946930 	 -4.5823210253 	 -1.9884248081 	 -6.3672908287 	 -0.4302419255 	 -7.8042485763 	 0.6659358191
0.0238223822 	 -3.3319955515 	 -4.6016201511 	 -2.0057502835 	 -6.3931580165 	 -0.4508432400 	 -7.8302875372 	 0.6476554819
0.0239423942 	 -3.3504199002 	 -4.6227176698 	 -2.0240985861 	 -6.4190200737 	 -0.4683425483 	 -7.8546862476 	 0.6285490656
0.0240624062 	 -3.3685118623 	 -4.6419949079 	 -2.0430297326 	 -6.4390000362 	 -0.4851120100 	 -7.8831466562 	 0.6092879653
0.0241824182 	 -3.3875413142 	 -4.6616818489 	 -2.0608214399 	 -6.4603059811 	 -0.5018767262 	 -7.9090775525 	 0.5900355887
0.0243024302 	 -3.4058813842 	 -4.6824898316 	 -2.0795707355 	 -6.4852381789 	 -0.5204917070 	 -7.9320318256 	 0.5707919232
0.0244224422 	 -3.4243069443 	 -4.7044729486 	 -2.0982731708 	 -6.5101667273 	 -0.5417250406 	 -7.9549864907 	 0.5516341231
0.0245424542 	 -3.4431992296 	 -4.7264054771 	 -2.1160727178 	 -6.5350915697 	 -0.5626671973 	 -7.9798055066 	 0.5349733608
0.0246624662 	 -3.4611359774 	 -4.7473631528 	 -2.1344534213 	 -6.5600126494 	 -0.5835996987 	 -8.0048799388 	 0.5174008629
0.0247824782 	 -3.4785034473 	 -4.7683407686 	 -2.1532509813 	 -6.5849299880 	 -0.6045225324 	 -8.0299529855 	 0.5012404871
0.0249024902 	 -3.4969753406 	 -4.7876904323 	 -2.1716792049 	 -6.6098435287 	 -0.6249397378 	 -8.0550245867 	 0.4834927866
0.0250225023 	 -3.5149650973 	 -4.8078542629 	 -2.1910016177 	 -6.6347532150 	 -0.6423052161 	 -8.0800947608 	 0.4652926512
0.0251425143 	 -3.5329374171 	 -4.8276614759 	 -2.2097903825 	 -6.6596590681 	 -0.6628195620 	 -8.1051634478 	 0.4471005534
0.0252625263 	 -3.5519098220 	 -4.8473025133 	 -2.2274075234 	 -6.6845610317 	 -0.6811861995 	 -8.1302305876 	 0.4289165377
0.0253825383 	 -3.5711638930 	 -4.8680265641 	 -2.2472638457 	 -6.7058074404 	 -0.6993164013 	 -8.1552961987 	 0.4107405916
