# Time 	 GP Component 	 Full model (GP + Keplerian) 	 model1down 	 model1up 	 model2down 	 model2up 	 model3down 	 model3up
2458899.8492842601 	 0.0000000000 	 17.2727548189 	 13.8556292979 	 20.1996749081 	 9.6063514102 	 22.9815978951 	 6.5896928686 	 24.9761270078
2458900.0544894654 	 0.0000000000 	 10.1456141777 	 5.6514885564 	 14.1824338274 	 0.6598255108 	 17.9836714943 	 -2.7317190782 	 20.4309796713
2458900.2596946703 	 0.0000000000 	 1.5341075044 	 -3.3173298253 	 6.2752827480 	 -8.2615790726 	 11.1879408048 	 -11.2349798418 	 14.1899405363
2458900.4648998757 	 0.0000000000 	 -7.0618320241 	 -11.5110227991 	 -2.4106068640 	 -15.4932471643 	 2.8051807529 	 -18.0434932606 	 6.4088965238
2458900.6701050811 	 0.0000000000 	 -14.3813740287 	 -17.7203301240 	 -10.5992361335 	 -20.8261798161 	 -5.9490938582 	 -22.7045823529 	 -2.1243101446
2458900.8753102859 	 0.0000000000 	 -19.4790810699 	 -21.7736932850 	 -16.9085061801 	 -24.1242702460 	 -13.5613338440 	 -25.7516131284 	 -10.3213726477
2458901.0805154913 	 0.0000000000 	 -21.9910030341 	 -23.8243490907 	 -20.1844540562 	 -25.9919550763 	 -18.0882354417 	 -27.3580725054 	 -16.2721350096
2458901.2857206967 	 0.0000000000 	 -22.1400225534 	 -24.0670465915 	 -20.0698899171 	 -26.1724067130 	 -17.8365531068 	 -27.7389627541 	 -16.2671381296
2458901.4909259016 	 0.0000000000 	 -19.8569724806 	 -22.2983667388 	 -17.2632765380 	 -24.7169196831 	 -14.3276158418 	 -26.4879997743 	 -12.4517142841
2458901.6961311069 	 0.0000000000 	 -15.4873223504 	 -18.3482694347 	 -12.5101369086 	 -21.3372659663 	 -9.2281106556 	 -23.3749939196 	 -7.1862090833
2458901.9013363123 	 0.0000000000 	 -9.5978357306 	 -12.7005662070 	 -6.4408097883 	 -16.0530538301 	 -2.9698236162 	 -18.5889163851 	 -0.8557578481
2458902.1065415172 	 0.0000000000 	 -2.7393549956 	 -5.9237370664 	 0.5448458563 	 -9.4480809602 	 3.9144796900 	 -11.9490753032 	 6.4568926917
2458902.3117467226 	 0.0000000000 	 4.5696186618 	 1.3530114028 	 7.8329222636 	 -2.0983514529 	 11.1463676645 	 -4.7076560889 	 13.7347780072
2458902.5169519279 	 0.0000000000 	 11.6026604122 	 8.4590342729 	 14.7370508398 	 5.0987926071 	 17.9835173294 	 2.6305720793 	 20.0776182739
2458902.7221571328 	 0.0000000000 	 17.6163146928 	 14.6900488021 	 20.5103475844 	 11.5194672655 	 23.5343990694 	 9.3271802331 	 25.5684777161
2458902.9273623382 	 0.0000000000 	 21.8299595239 	 19.2933018190 	 24.3132564993 	 16.5015914161 	 27.1394270325 	 14.5121821021 	 29.0736575905
2458903.1325675435 	 0.0000000000 	 23.4462867669 	 21.4049107282 	 25.6027334261 	 19.1807096288 	 28.1221880075 	 17.6167137163 	 29.7983163456
2458903.3377727484 	 0.0000000000 	 22.1953810310 	 19.9974019088 	 24.3137255855 	 17.3314749687 	 26.5938450592 	 15.5040364074 	 28.3167770413
2458903.5429779538 	 0.0000000000 	 17.9591339037 	 14.7019922189 	 20.7614181936 	 10.6795119237 	 23.4366857409 	 7.8474647051 	 25.1976427689
2458903.7481831592 	 0.0000000000 	 11.0902310855 	 6.7243392175 	 14.9759941825 	 1.8181636137 	 18.6409275460 	 -1.5924811854 	 21.0159925046
2458903.9533883641 	 0.0000000000 	 2.5772215446 	 -2.2653782174 	 7.2467860962 	 -7.2108413810 	 12.0204679190 	 -10.2548721157 	 14.9422695329
2458904.1585935694 	 0.0000000000 	 -6.0771504352 	 -10.6087101114 	 -1.4179568311 	 -14.7116684051 	 3.7442644393 	 -17.2921440200 	 7.2596826857
2458904.3637987748 	 0.0000000000 	 -13.6247129854 	 -17.0989124253 	 -9.7423418666 	 -20.2580848636 	 -4.9956177182 	 -22.2450853401 	 -1.1904279820
2458904.5690039797 	 0.0000000000 	 -19.0232582382 	 -21.4011805191 	 -16.3113071606 	 -23.8492455401 	 -12.8328886871 	 -25.4467042680 	 -9.4834218578
2458904.7742091850 	 0.0000000000 	 -21.8231031514 	 -23.6839678672 	 -20.0102170135 	 -25.8407085849 	 -17.8212873693 	 -27.2262145197 	 -15.9097345361
2458904.9794143904 	 0.0000000000 	 -22.2535485893 	 -24.1438591352 	 -20.2447882339 	 -26.2422303826 	 -18.0742735643 	 -27.8308512188 	 -16.5842901366
2458905.1846195953 	 0.0000000000 	 -20.2374818008 	 -22.6062675366 	 -17.7158692243 	 -24.9621485800 	 -14.8777829239 	 -26.6701219911 	 -13.0515376201
2458905.3898248007 	 0.0000000000 	 -16.0917736736 	 -18.8909825377 	 -13.1648521005 	 -21.8291760373 	 -9.9290678223 	 -23.7579425993 	 -7.8723739542
2458905.5950300060 	 0.0000000000 	 -10.3480386107 	 -13.4138154829 	 -7.2232936556 	 -16.7130379398 	 -3.7819013502 	 -19.1938799127 	 -1.7070640912
2458905.8002352109 	 0.0000000000 	 -3.5789556869 	 -6.7388980445 	 -0.3367050906 	 -10.2203247888 	 3.0565232607 	 -12.7187882590 	 5.4209381207
2458906.0054404163 	 0.0000000000 	 3.7008619369 	 0.5207255631 	 6.9613902384 	 -2.9633849181 	 10.2401716267 	 -5.5176952189 	 12.8767639904
2458906.2106456216 	 0.0000000000 	 10.8115124747 	 7.6837819537 	 13.9540608406 	 4.3183063639 	 17.1658074092 	 1.8129228502 	 19.3122306143
2458906.4158508265 	 0.0000000000 	 16.9864957890 	 14.0533525761 	 19.8961513979 	 10.9097329484 	 22.9423978958 	 8.6379017516 	 25.0146307052
2458906.6210560319 	 0.0000000000 	 21.4580738773 	 18.8992639233 	 23.9986066881 	 16.0264476901 	 26.8445609575 	 13.9840726633 	 28.7805360476
2458906.8262612373 	 0.0000000000 	 23.4211566153 	 21.3187650935 	 25.5736637642 	 19.0622823445 	 28.1311931906 	 17.3866858493 	 29.8587040195
2458907.0314664422 	 0.0000000000 	 22.4827643012 	 20.3807037155 	 24.6150871141 	 17.8580720834 	 26.8826506850 	 16.2304493134 	 28.6824384148
2458907.2366716475 	 0.0000000000 	 18.6200169911 	 15.5150798344 	 21.2739651836 	 11.6686063490 	 23.9011426165 	 9.0352828998 	 25.6223222637
2458907.4418768529 	 0.0000000000 	 11.9857485024 	 7.7647739024 	 15.7609520374 	 2.9652665478 	 19.2424631321 	 -0.4600050425 	 21.5536483838
2458907.6470820578 	 0.0000000000 	 3.6180641269 	 -1.1992516669 	 8.2072752711 	 -6.1654755718 	 12.8543614052 	 -9.2156930803 	 15.7110242468
2458907.8522872631 	 0.0000000000 	 -5.1057367740 	 -9.6887756443 	 -0.4237265664 	 -13.8846159262 	 4.6808903075 	 -16.5502105821 	 8.1536457017
2458908.0574924685 	 0.0000000000 	 -12.8434552833 	 -16.4533577632 	 -8.8564757076 	 -19.6994905108 	 -4.0287421075 	 -21.7624680576 	 -0.3009847787
2458908.2626976734 	 0.0000000000 	 -18.5350602523 	 -21.0145942489 	 -15.6782196533 	 -23.5246781076 	 -12.0983192000 	 -25.2755112476 	 -8.6686807531
2458908.4679028788 	 0.0000000000 	 -21.6286355853 	 -23.5131130385 	 -19.7728191478 	 -25.6648242433 	 -17.4946600340 	 -27.0986460724 	 -15.3474719939
2458908.6731080841 	 0.0000000000 	 -22.3298690632 	 -24.1876101049 	 -20.3841832782 	 -26.3024795574 	 -18.2954697515 	 -27.7437587758 	 -16.8891975873
2458908.8783132890 	 0.0000000000 	 -20.5978717103 	 -22.8974499928 	 -18.1436657130 	 -25.1969442851 	 -15.3849203278 	 -26.8427563438 	 -13.5772170334
2458909.0835184944 	 0.0000000000 	 -16.6805658995 	 -19.4218554066 	 -13.8026932234 	 -22.2595664727 	 -10.6284647149 	 -24.1464096930 	 -8.5909242173
2458909.2887236997 	 0.0000000000 	 -11.0944671712 	 -14.1096588297 	 -7.9830859492 	 -17.3499940292 	 -4.5690255346 	 -19.8606547495 	 -2.5288513845
2458909.4939289046 	 0.0000000000 	 -4.4005484191 	 -7.5425346767 	 -1.1972989579 	 -10.9787123610 	 2.1798075786 	 -13.5048561485 	 4.4980595369
2458909.6991341100 	 0.0000000000 	 2.8307803844 	 -0.3101421324 	 6.0809781382 	 -3.7446518620 	 9.3569479292 	 -6.3687960634 	 11.9673084603
2458909.9043393149 	 0.0000000000 	 10.0137262960 	 6.8892056081 	 13.1506183708 	 3.5369816709 	 16.3505524508 	 0.9888532047 	 18.4546848656
2458910.1095445203 	 0.0000000000 	 16.3397616850 	 13.3776489350 	 19.2552124811 	 10.2491905328 	 22.3180769238 	 7.9291844866 	 24.4002220731
2458910.3147497256 	 0.0000000000 	 21.0416779520 	 18.4359203390 	 23.6388831706 	 15.5459280025 	 26.4752851278 	 13.5057341328 	 28.4417870123
2458910.5199549305 	 0.0000000000 	 23.3459415411 	 21.1869231507 	 25.5237306948 	 18.8545723318 	 28.1290259292 	 17.1656893866 	 29.9029844256
2458910.7251601359 	 0.0000000000 	 22.7483767692 	 20.6927188038 	 24.8611271952 	 18.2609751664 	 27.1480168826 	 16.7790866240 	 28.9281209070
2458910.9303653412 	 0.0000000000 	 19.2458399497 	 16.3040230131 	 21.7437529643 	 12.6045922442 	 24.3244792122 	 10.0891086354 	 25.9422461000
2458911.1355705461 	 0.0000000000 	 12.8976055349 	 8.7917148927 	 16.4875099247 	 4.1202362531 	 19.8246803819 	 0.6791776232 	 22.1320802857
2458911.3407757515 	 0.0000000000 	 4.6633021028 	 -0.0961647238 	 9.1641214531 	 -5.0982420116 	 13.6511233519 	 -8.1635899103 	 16.3948126737
2458911.5459809569 	 0.0000000000 	 -4.1100714442 	 -8.7277826691 	 0.5631644795 	 -13.0360870031 	 5.6440599752 	 -15.7305818466 	 8.9895587879
2458911.7511861618 	 0.0000000000 	 -12.0292053641 	 -15.7465393716 	 -7.9405980764 	 -19.1055249195 	 -3.0769992672 	 -21.2232310964 	 0.6204763757
2458911.9563913671 	 0.0000000000 	 -17.9958615175 	 -20.5845702013 	 -15.0124835490 	 -23.1887502142 	 -11.3143045291 	 -24.9582867379 	 -7.8752336483
2458912.1615965725 	 0.0000000000 	 -21.3881903105 	 -23.3201662507 	 -19.4701547426 	 -25.5121743228 	 -17.0905478100 	 -26.9024333344 	 -14.7469077892
2458912.3668017774 	 0.0000000000 	 -22.3610932435 	 -24.2031926995 	 -20.4669837238 	 -26.3201575686 	 -18.4343673523 	 -27.7127193546 	 -17.0581947388
2458912.5720069828 	 0.0000000000 	 -20.9207896929 	 -23.1520878331 	 -18.5396832598 	 -25.3973276943 	 -15.8743572328 	 -27.0470274991 	 -14.0640147467
2458912.7772121881 	 0.0000000000 	 -17.2425189584 	 -19.9395671338 	 -14.3994472177 	 -22.6762459964 	 -11.2942009212 	 -24.5277658374 	 -9.3746944636
2458912.9824173930 	 0.0000000000 	 -11.8242225960 	 -14.7806004761 	 -8.7466718663 	 -17.9729970098 	 -5.3499300855 	 -20.3944296227 	 -3.3731126910
2458913.1876225984 	 0.0000000000 	 -5.2352155427 	 -8.3335087614 	 -2.0615676002 	 -11.7454052828 	 1.3539354756 	 -14.2803964678 	 3.6066710833
2458913.3928278037 	 0.0000000000 	 1.9810501999 	 -1.1539255130 	 5.2158531475 	 -4.5308816788 	 8.4630603296 	 -7.1519779420 	 11.0036793203
2458913.5980330086 	 0.0000000000 	 9.2054418685 	 6.0972575931 	 12.3308685611 	 2.7489956927 	 15.5148711931 	 0.1876699907 	 17.7684334403
2458913.8032382140 	 0.0000000000 	 15.6614443409 	 12.7051496600 	 18.6104391679 	 9.5701367644 	 21.6824505305 	 7.2351847118 	 23.7361483660
2458914.0084434194 	 0.0000000000 	 20.6191771785 	 17.9533546794 	 23.2330798565 	 15.0207596601 	 26.0721555648 	 12.9585453320 	 28.0813195249
2458914.2136486243 	 0.0000000000 	 23.2317367865 	 21.0268494180 	 25.4522316621 	 18.6099248359 	 28.0649764569 	 16.9112126446 	 29.9061633135
2458914.4188538296 	 0.0000000000 	 22.9727881929 	 20.9465494401 	 25.0819122468 	 18.6481123090 	 27.3830966959 	 17.2376250133 	 29.1642888662
2458914.6240590350 	 0.0000000000 	 19.8238024569 	 17.0305138026 	 22.2211496966 	 13.5406689321 	 24.7050370531 	 11.2047778647 	 26.3995471730
2458914.8292642399 	 0.0000000000 	 13.7559375925 	 9.8094249705 	 17.1899220954 	 5.2280104612 	 20.3870178330 	 1.8470354192 	 22.6385889897
2458915.0344694452 	 0.0000000000 	 5.6854895961 	 0.9883719286 	 10.0917122746 	 -3.9583592303 	 14.4024251019 	 -7.0173926601 	 17.0836843977
2458915.2396746506 	 0.0000000000 	 -3.1083269693 	 -7.7559397076 	 1.5734191912 	 -12.1526376481 	 6.6053945952 	 -14.9497402176 	 9.8039323513
2458915.4448798555 	 0.0000000000 	 -11.1888079331 	 -15.0032851258 	 -7.0308571884 	 -18.4304790724 	 -2.1360432582 	 -20.6458661814 	 1.6218694021
2458915.6500850609 	 0.0000000000 	 -17.4246748784 	 -20.1177786958 	 -14.3057499496 	 -22.7887356571 	 -10.4939237200 	 -24.5140265857 	 -6.9073493433
2458915.8552902662 	 0.0000000000 	 -21.1132439341 	 -23.0858310788 	 -19.1299639622 	 -25.2970811137 	 -16.6688628426 	 -26.7568856470 	 -14.1664113485
2458916.0604954711 	 0.0000000000 	 -22.3599508719 	 -24.1980823174 	 -20.5335357180 	 -26.3141391453 	 -18.5272223965 	 -27.6480514332 	 -17.1309767096
2458916.2657006765 	 0.0000000000 	 -21.2165029814 	 -23.3841610107 	 -18.9053345937 	 -25.6145349638 	 -16.3195009426 	 -27.2783948435 	 -14.5861734667
2458916.4709058818 	 0.0000000000 	 -17.7602264331 	 -20.4210192735 	 -14.9887154179 	 -23.0893095108 	 -11.9180674177 	 -24.8786549399 	 -10.0425244171
2458916.6761110867 	 0.0000000000 	 -12.5346225729 	 -15.4499059662 	 -9.5098153179 	 -18.5840322187 	 -6.1504166868 	 -21.0263239791 	 -4.2351381543
2458916.8813162921 	 0.0000000000 	 -6.0484257814 	 -9.1322889424 	 -2.9148222461 	 -12.4815910270 	 0.5062322766 	 -15.0678235615 	 2.6550341839
2458917.0865214975 	 0.0000000000 	 1.1279041575 	 -1.9829204534 	 4.3236555983 	 -5.3826697751 	 7.5908228955 	 -7.8862751476 	 10.0571120926
2458917.2917267024 	 0.0000000000 	 8.3826544367 	 5.2950983973 	 11.5004755935 	 1.9725849680 	 14.6467531586 	 -0.6070645719 	 16.9844366006
2458917.4969319077 	 0.0000000000 	 14.9729034715 	 12.0169879013 	 17.9145209232 	 8.8411360054 	 21.0070068391 	 6.5344782973 	 23.0511168326
2458917.7021371131 	 0.0000000000 	 20.1404240599 	 17.4399595147 	 22.7981179861 	 14.4866428813 	 25.6680490077 	 12.4500016925 	 27.6576183404
2458917.9073423180 	 0.0000000000 	 23.0657252329 	 20.8283789718 	 25.3379686673 	 18.3232955985 	 28.0067442517 	 16.5932011212 	 29.7927050915
2458918.1125475233 	 0.0000000000 	 23.1565516685 	 21.1528191667 	 25.2518295456 	 18.9628910049 	 27.5823664569 	 17.5715976205 	 29.3264649335
2458918.3177527287 	 0.0000000000 	 20.3422290086 	 17.7282944375 	 22.6532316135 	 14.4296910424 	 25.1069768833 	 12.1233022677 	 26.8084999071
2458918.5229579336 	 0.0000000000 	 14.5960124151 	 10.8130729607 	 17.8839288190 	 6.3875466207 	 20.9721558659 	 3.0323791663 	 23.1868846275
2458918.7281631390 	 0.0000000000 	 6.6933996223 	 2.0898394171 	 10.9803360544 	 -2.8629266380 	 15.1565139445 	 -5.9086825998 	 17.7138952225
2458918.9333683443 	 0.0000000000 	 -2.0838950130 	 -6.7567610664 	 2.5795119111 	 -11.2205059384 	 7.5399929731 	 -13.9857511070 	 10.6983909378
2458919.1385735492 	 0.0000000000 	 -10.3318310378 	 -14.2261364777 	 -6.0752573739 	 -17.7368328513 	 -1.1851590508 	 -20.1305543536 	 2.4582324799
2458919.3437787546 	 0.0000000000 	 -16.8051445489 	 -19.6181827772 	 -13.5777665451 	 -22.3693452324 	 -9.6494052566 	 -24.0476109834 	 -6.0195181437
2458919.5489839599 	 0.0000000000 	 -20.8253388174 	 -22.8330127139 	 -18.7515992090 	 -25.0726164903 	 -16.1461742746 	 -26.5906411213 	 -13.4792234902
2458919.7541891648 	 0.0000000000 	 -22.3486836982 	 -24.1715052496 	 -20.5439119539 	 -26.2985531767 	 -18.5703957863 	 -27.6545720627 	 -17.2420427865
2458919.9593943702 	 0.0000000000 	 -21.4853584963 	 -23.5781419063 	 -19.2357021496 	 -25.7591115573 	 -16.7590397989 	 -27.3932847372 	 -15.0210872783
2458920.1645995756 	 0.0000000000 	 -18.2735222687 	 -20.8867785372 	 -15.5423875288 	 -23.4744166730 	 -12.5218186092 	 -25.2401224554 	 -10.6754138677
2458920.3698047805 	 0.0000000000 	 -13.2229640201 	 -16.0919602642 	 -10.2463518651 	 -19.1886629784 	 -6.9692615006 	 -21.5323106206 	 -5.0152959349
2458920.5750099858 	 0.0000000000 	 -6.8453706071 	 -9.9173009041 	 -3.7505076229 	 -13.2374397334 	 -0.3499582141 	 -15.7262367990 	 1.8191091226
2458920.7802151912 	 0.0000000000 	 0.2595583670 	 -2.8117311221 	 3.4312632838 	 -6.2047254449 	 6.6984697645 	 -8.6585288749 	 9.1342672672
2458920.9854203961 	 0.0000000000 	 7.5515870549 	 4.4741052551 	 10.6685107145 	 1.1291320815 	 13.7996039439 	 -1.3635283075 	 16.1307846972
2458921.1906256014 	 0.0000000000 	 14.2550521899 	 11.2976137424 	 17.2132930935 	 8.1059964833 	 20.3369076257 	 5.8070154511 	 22.3139573208
2458921.3958308068 	 0.0000000000 	 19.6285082100 	 16.9164813566 	 22.3034300392 	 13.9435618890 	 25.1797124546 	 11.8934518114 	 27.1581978376
2458921.6010360117 	 0.0000000000 	 22.8731200771 	 20.5810033930 	 25.1755778768 	 18.0230144399 	 27.8626156036 	 16.2390775272 	 29.6844421367
2458921.8062412171 	 0.0000000000 	 23.2980720032 	 21.3075831621 	 25.4084117754 	 19.1875764702 	 27.7561151960 	 17.7878825623 	 29.4541487537
2458922.0114464224 	 0.0000000000 	 20.8414757093 	 18.3369924806 	 23.0621324206 	 15.2448735999 	 25.4693290428 	 13.0792249140 	 27.1520305738
2458922.2166516273 	 0.0000000000 	 15.3975173810 	 11.7803557426 	 18.5456451262 	 7.4670983483 	 21.5200767233 	 4.2628656122 	 23.6119361123
2458922.4218568327 	 0.0000000000 	 7.6954626075 	 3.1952717820 	 11.8532025477 	 -1.7054878507 	 15.9185287783 	 -4.8579565764 	 18.3401402385
2458922.6270620381 	 0.0000000000 	 -1.0629420548 	 -5.7086958021 	 3.5666974521 	 -10.2258956697 	 8.4612097868 	 -13.1247343100 	 11.6273250123
2458922.8322672429 	 0.0000000000 	 -9.4171762863 	 -13.4423681048 	 -5.1096452614 	 -17.0170679141 	 -0.2061709992 	 -19.4509744269 	 3.4169398437
2458923.0374724483 	 0.0000000000 	 -16.1614560242 	 -19.0928318003 	 -12.8201840830 	 -21.9238648186 	 -8.7932299971 	 -23.5885619451 	 -5.2281976190
2458923.2426776537 	 0.0000000000 	 -20.4867426714 	 -22.5612129559 	 -18.3091582433 	 -24.8309923503 	 -15.6014753275 	 -26.3591766395 	 -12.8298577125
2458923.4478828586 	 0.0000000000 	 -22.2931707655 	 -24.1116567230 	 -20.5204354314 	 -26.2688528320 	 -18.5664343368 	 -27.6092182638 	 -17.1649080194
2458923.6530880639 	 0.0000000000 	 -21.7084079617 	 -23.7508573360 	 -19.5264993041 	 -25.9193387143 	 -17.1829837554 	 -27.4841121737 	 -15.4259335254
2458923.8582932693 	 0.0000000000 	 -18.7705954238 	 -21.3057889745 	 -16.0882502461 	 -23.8212091341 	 -13.1093299651 	 -25.6106928871 	 -11.2691240409
2458924.0634984742 	 0.0000000000 	 -13.8967111799 	 -16.7266843231 	 -10.9509708908 	 -19.7515899938 	 -7.7220173668 	 -22.0122830018 	 -5.7211562921
2458924.2687036796 	 0.0000000000 	 -7.6404396467 	 -10.6865452689 	 -4.5775796847 	 -13.9727175217 	 -1.2174172360 	 -16.4371100414 	 0.8969948970
2458924.4739088849 	 0.0000000000 	 -0.5955820529 	 -3.6542961216 	 2.5578531553 	 -7.0294326704 	 5.8063880439 	 -9.4951415361 	 8.2334847572
2458924.6791140898 	 0.0000000000 	 6.7077524027 	 3.6482718134 	 9.8221931637 	 0.3156222880 	 12.9363309313 	 -2.1399618477 	 15.2886024555
2458924.8843192952 	 0.0000000000 	 13.5293622864 	 10.5751263583 	 16.5099294531 	 7.3752527323 	 19.5602547960 	 5.1134982036 	 21.5836708301
2458925.0895245005 	 0.0000000000 	 19.1063164540 	 16.3619116337 	 21.7974064939 	 13.3674467916 	 24.6843599878 	 11.3087340479 	 26.6321253179
2458925.2947297054 	 0.0000000000 	 22.6361891137 	 20.2815843850 	 24.9670579225 	 17.7131921544 	 27.6402037883 	 15.8094996945 	 29.4891870701
2458925.4999349108 	 0.0000000000 	 23.4110692989 	 21.4130749205 	 25.5067651407 	 19.3006297386 	 27.9356686060 	 17.8326051538 	 29.5377074835
2458925.7051401162 	 0.0000000000 	 21.2756078991 	 18.9054812562 	 23.4759890611 	 15.9973558724 	 25.8108193770 	 13.9459868436 	 27.4757179154
2458925.9103453211 	 0.0000000000 	 16.1730602602 	 12.7023127350 	 19.1906580359 	 8.5473425147 	 22.0343041266 	 5.5114012866 	 24.0401107042
2458926.1155505264 	 0.0000000000 	 8.6737178104 	 4.2660228088 	 12.7155820955 	 -0.5543025470 	 16.6262129691 	 -3.6593888262 	 19.0428684855
2458926.3207557318 	 0.0000000000 	 -0.0577280192 	 -4.6542458311 	 4.5443179563 	 -9.2902854160 	 9.3742724868 	 -12.2209738716 	 12.4264442816
2458926.5259609367 	 0.0000000000 	 -8.5035480638 	 -12.6085657170 	 -4.1362257718 	 -16.2612276507 	 0.7838504219 	 -18.6803557331 	 4.3889155413
2458926.7311661420 	 0.0000000000 	 -15.4851140262 	 -18.5216070937 	 -12.0395739924 	 -21.4313035954 	 -7.9012500730 	 -23.2197914941 	 -4.3734787841
2458926.9363713469 	 0.0000000000 	 -20.1147664552 	 -22.2577183270 	 -17.8388945296 	 -24.5512491789 	 -15.0095239248 	 -26.0989696872 	 -12.0520328996
2458927.1415765523 	 0.0000000000 	 -22.2147604356 	 -24.0287074957 	 -20.4328554177 	 -26.1796412305 	 -18.4798505040 	 -27.5582156002 	 -16.9245254018
2458927.3467817577 	 0.0000000000 	 -21.9099981259 	 -23.9050183441 	 -19.7921984593 	 -26.0465420620 	 -17.5271432271 	 -27.6302785722 	 -15.8801461239
2458927.5519869626 	 0.0000000000 	 -19.2258295595 	 -21.7005104365 	 -16.6295985643 	 -24.1723683849 	 -13.6882561547 	 -25.9481397547 	 -11.8702588313
2458927.7571921679 	 0.0000000000 	 -14.5501049542 	 -17.3462396791 	 -11.6412617081 	 -20.2897676646 	 -8.4465208114 	 -22.4419318449 	 -6.4549638667
2458927.9623973733 	 0.0000000000 	 -8.4262223107 	 -11.4388980879 	 -5.3966547901 	 -14.6751542504 	 -2.0467019843 	 -17.1664890803 	 -0.0249905653
2458928.1676025782 	 0.0000000000 	 -1.4455286044 	 -4.4893853482 	 1.6677854602 	 -7.8137529184 	 4.9248041415 	 -10.2470503624 	 7.2881381162
2458928.3728077835 	 0.0000000000 	 5.8650620154 	 2.8072657420 	 8.9537975073 	 -0.4774689002 	 12.0794465831 	 -2.9468473206 	 14.4510956501
2458928.5780129889 	 0.0000000000 	 12.7816155679 	 9.8181264438 	 15.7574658865 	 6.6053462316 	 18.8026833927 	 4.4070121297 	 20.8803595744
2458928.7832181938 	 0.0000000000 	 18.5321105635 	 15.7838540518 	 21.2652458211 	 12.7709436786 	 24.1861371484 	 10.7039676651 	 26.1127538964
2458928.9884233992 	 0.0000000000 	 22.3513952851 	 19.9650328332 	 24.7241963014 	 17.3359990840 	 27.4211847035 	 15.4299329630 	 29.3179028518
2458929.1936286045 	 0.0000000000 	 23.4691718015 	 21.4562992906 	 25.5902232368 	 19.3145496645 	 28.0576576006 	 17.9172973963 	 29.6759259205
2458929.3988338094 	 0.0000000000 	 21.6947742768 	 19.4256016632 	 23.8300766863 	 16.7019369576 	 26.1120224113 	 14.7108129987 	 27.7893176529
